bank_id,bank,date,npl_ratio,npl_pred,error
588,M&T Bank,2005-09-30,0.7197139261145779,0.8510893405430386,0.1313754144284608
588,M&T Bank,2005-12-31,0.6814638063740031,0.8421536458423422,0.16068983946833915
588,M&T Bank,2006-03-31,0.5883642755080738,0.8167568359861077,0.2283925604780339
588,M&T Bank,2006-06-30,0.5881332920804596,0.7339557508478822,0.1458224587674226
588,M&T Bank,2006-09-30,0.6616095623000963,0.7314397774835388,0.06983021518344257
588,M&T Bank,2006-12-31,0.7570667700729169,0.8241147824406667,0.06704801236774982
588,M&T Bank,2007-03-31,0.8798690177163282,0.898392391040582,0.0185233733242538
588,M&T Bank,2007-06-30,0.9694548075366649,0.9879204738130392,0.01846566627637425
588,M&T Bank,2007-09-30,1.127184205423248,1.1091517010215184,-0.018032504401729543
588,M&T Bank,2007-12-31,1.077396111091444,1.2666642100865202,0.18926809899507613
588,M&T Bank,2008-03-31,1.1519194526917917,1.2089892896960688,0.057069837004277035
588,M&T Bank,2008-06-30,1.371206567544144,1.26966517074063,-0.10154139680351415
588,M&T Bank,2008-09-30,1.6478982512175377,1.5582489502539452,-0.08964930096359258
588,M&T Bank,2008-12-31,1.9091649101861237,1.8444508377321505,-0.0647140724539732
588,M&T Bank,2009-03-31,2.422300386541484,2.163626488097551,-0.25867389844393296
588,M&T Bank,2009-06-30,2.47383156751083,2.695331001322126,0.2214994338112959
588,M&T Bank,2009-09-30,2.7824548701260667,2.7245277680768205,-0.057927102049246226
588,M&T Bank,2009-12-31,3.050716290747902,3.0086414352160227,-0.04207485553187951
588,M&T Bank,2010-03-31,3.087943978335912,3.22152678781405,0.13358280947813794
588,M&T Bank,2010-06-30,2.5979239441326145,3.2269868327965283,0.6290628886639138
588,M&T Bank,2010-09-30,2.655068733283701,2.7740647818609436,0.11899604857724277
588,M&T Bank,2010-12-31,2.977498383299213,2.780082151907209,-0.19741623139200382
588,M&T Bank,2011-03-31,2.90534232358986,3.0648817741259937,0.15953945053613383
