bank_id,bank,nim,noncurrent_loans,tier1_ratio,tier1_capital,roa,date,total_assets,rwa,equity,net_loans,deposits,ID,npl_ratio,real_gdp_growth,unemployment,t3m,cpi_inflation,mortgage_rate,house_price_index
3511,Wells Fargo Bank NA,3.797035177552879,46088000,10.11,101260000,1.3830595674269002,2012-12-31,1266125000000,1001982300,133663000000,761717000000,994439000,3511_20121231,6.050541080217456,0.5,7.8,0.086666667,1.75950498,3.359230769,314.77
3511,Wells Fargo Bank NA,3.4552215057813904,44763000,10.54,105519000,1.4280394602294555,2013-03-31,1271620000000,1001524800,137134000000,764011000000,1000526000,3511_20130331,5.85894705704499,4.0,7.733333333,0.086666667,1.518747241,3.496923077,316.31
3511,Wells Fargo Bank NA,3.461271062458619,42289000,10.83,109630000,1.4608023529393297,2013-06-30,1284538000000,1012290100,137808000000,763933000000,1011644000,3511_20130630,5.53569488423723,1.1,7.533333333,0.05,1.715793527,3.672307692,321.14
3511,Wells Fargo Bank NA,3.4320088530567587,40756000,10.53,110167000,1.474882450377095,2013-09-30,1328010000000,1046310600,137972000000,767448000000,1047726000,3511_20130930,5.310587818327757,3.5,7.233333333,0.033333333,1.094734108,4.44,325.69
3511,Wells Fargo Bank NA,3.3958565676184014,40312000,10.4,109987000,1.4619338483938962,2013-12-31,1373600000000,1057347600,137637000000,776375000000,1095578000,3511_20131231,5.192336177749154,3.5,6.933333333,0.063333333,1.512838367,4.293076923,328.27
3511,Wells Fargo Bank NA,3.1721870926476186,37178000,10.76,114843000,1.3254768320350605,2014-03-31,1388274000000,1067791500,139131000000,780488000000,1105241000,3511_20140331,4.763430059142485,-1.4,6.666666667,0.046666667,1.612694914,4.364615385,330.93
3511,Wells Fargo Bank NA,3.151486593178427,33719000,10.7,116136000,1.387142978949209,2014-06-30,1436828000000,1085686100,141392000000,798876000000,1135965000,3511_20140630,4.220805231350047,5.3,6.2,0.033333333,2.058981695,4.227692308,337.35
3511,Wells Fargo Bank NA,3.135757575757576,32853000,10.69,119995000,1.3837272897361743,2014-09-30,1482815000000,1122789900,144731000000,818631000000,1171956000,3511_20140930,4.013163439938141,5.0,6.066666667,0.026666667,1.684050971,4.135384615,342.2
3511,Wells Fargo Bank NA,3.1299811554405275,31658000,10.49,119892000,1.3562644530634362,2014-12-31,1532784000000,1142512000,144984000000,824997000000,1213156000,3511_20141231,3.8373472873234693,2.0,5.7,0.023333333,0.653121392,3.963571429,344.98
3511,Wells Fargo Bank NA,2.9836887156306617,29886000,10.28,121061000,1.2705477433119867,2015-03-31,1571389000000,1177676620,146500000000,830900000000,1244822000,3511_20150331,3.59682272234926,3.6,5.533333333,0.026666667,-0.022031284,3.716666667,348.79
3511,Wells Fargo Bank NA,3.014276308661627,28567000,10.31,122876000,1.328411668073552,2015-06-30,1553871000000,1117991000,147137000000,858310000000,1227084000,3511_20150630,3.3282846523983176,2.5,5.433333333,0.02,0.17957181,3.819230769,354.43
3511,Wells Fargo Bank NA,3.027159766728335,26822000,10.45,124871000,1.3262846544725548,2015-09-30,1579174000000,1194966680,149932000000,868081000000,1241771000,3511_20150930,3.089803831670086,1.6,5.1,0.04,0.008842962,3.954615385,359.45
3511,Wells Fargo Bank NA,3.025207857054453,26450000,10.6,126902000,1.318586436602981,2015-12-31,1610580000000,1197631830,150513000000,878562000000,1258625000,3511_20151231,3.0106014145842868,0.7,5.033333333,0.123333333,0.638724752,3.897857143,362.31
3511,Wells Fargo Bank NA,2.969590535169609,26076000,10.46,127404000,1.1447015915341865,2016-03-31,1667829000000,1218224780,154329000000,908128000000,1285439000,3511_20160331,2.8714013883505407,2.3,4.9,0.286666667,0.891616097,3.738461538,365.66
3511,Wells Fargo Bank NA,2.950930775960399,25262000,10.55,130744000,1.1733891963820802,2016-06-30,1699479000000,1173362840,158107000000,921410000000,1293485000,3511_20160630,2.7416676615187594,1.3,4.933333333,0.256666667,1.079286535,3.589230769,372.47
3511,Wells Fargo Bank NA,2.942290572118466,23829000,10.74,132838000,1.1839206126257693,2016-09-30,1740863000000,1166322720,159289000000,931566000000,1321561000,3511_20160930,2.5579508054179736,2.9,4.9,0.296666667,1.54864462,3.446153846,379.12
3511,Wells Fargo Bank NA,2.9609625508065807,22918000,10.82,132269000,1.182212234623841,2016-12-31,1727279000000,1222920160,155421000000,934264000000,1339390000,3511_20161231,2.453053954770814,2.2,4.766666667,0.43,2.050798912,3.842307692,382.04
3511,Wells Fargo Bank NA,2.991765438104549,20846000,11.21,133406000,1.1248097583229566,2017-03-31,1749220000000,1123287000,156794000000,920153000000,1367216000,3511_20170331,2.2654928039141318,2.0,4.566666667,0.59,2.441196237,4.173076923,384.73
3511,Wells Fargo Bank NA,3.030791878834118,19268000,11.75,139625000,1.1626808589070132,2017-06-30,1731981000000,1188065230,163075000000,938483000000,1359806000,3511_20170630,2.053100588929155,2.3,4.366666667,0.89,1.64056581,3.98,393.32
3511,Wells Fargo Bank NA,3.0607303035131985,19225000,11.94,140065000,1.1166968881037136,2017-09-30,1738024000000,1173336940,163218000000,922529000000,1360475000,3511_20170930,2.0839453285479372,3.2,4.333333333,1.036666667,2.18056523,3.883846154,399.38
3511,Wells Fargo Bank NA,3.0660011635663675,20400000,12.25,143337000,1.2129191242321342,2017-12-31,1747398000000,1169906860,166204000000,930917000000,1388999000,3511_20171231,2.191387631765238,4.6,4.166666667,1.206666667,2.12993072,3.922307692,402.68
3511,Wells Fargo Bank NA,3.111253079357617,18503000,11.9,141113000,1.07852411941941,2018-03-31,1716595000000,1185920800,163940000000,919532000000,1357716000,3511_20180331,2.012219259362371,3.3,4.033333333,1.56,2.330949765,4.282307692,408.32
3511,Wells Fargo Bank NA,3.17354336613498,16883000,12.0,141438000,1.1833856668598892,2018-06-30,1675160000000,1178495960,164112000000,922437000000,1322290000,3511_20180630,1.8302604947546552,2.1,3.933333333,1.84,2.807550694,4.544615385,415.81
3511,Wells Fargo Bank NA,3.209990220946102,16021000,12.18,141563000,1.2825138091139194,2018-09-30,1665230000000,1162280440,163952000000,915756000000,1320695000,3511_20180930,1.7494834868676807,2.5,3.766666667,2.04,2.332055106,4.566923077,420.9
3511,Wells Fargo Bank NA,3.2269952125159795,15470000,12.36,142684000,1.275469657985522,2018-12-31,1689351000000,1154189250,164901000000,922214000000,1341971000,3511_20181231,1.6774848354069665,0.6,3.833333333,2.316666667,2.002380904,4.784615385,422.31
3511,Wells Fargo Bank NA,3.2515177850830037,14934000,12.69,145091000,1.3804689734057765,2019-03-31,1667769000000,1143762560,167287000000,910179000000,1315211000,3511_20190331,1.6407761550200566,2.5,3.866666667,2.386666667,1.883186351,4.373846154,427.06
3511,Wells Fargo Bank NA,3.208780676341899,13720000,12.8,146505000,1.4176100196125658,2019-06-30,1699842000000,1144957260,168759000000,919870000000,1346183000,3511_20190630,1.4915151053953275,3.4,3.633333333,2.3,1.671194894,4.010769231,434.2
3511,Wells Fargo Bank NA,3.1488118958857454,13424000,12.64,145265000,1.2779796112931618,2019-09-30,1708548000000,1149335000,167567000000,929247000000,1368515000,3511_20190930,1.4446105287399367,4.8,3.6,1.98,1.684497704,3.658461538,439.75
3511,Wells Fargo Bank NA,3.0909648946907864,13415000,12.59,145149000,1.1531027741106283,2019-12-31,1712919000000,1152790540,167346000000,934435000000,1382138000,3511_20191231,1.4356268761337065,2.8,3.6,1.576666667,2.31952747,3.7,443.65
3511,Wells Fargo Bank NA,2.8266919946342046,13851000,12.6,147537000,0.4781662622982412,2020-03-31,1763696000000,1171371280,170221000000,971995000000,1447545000,3511_20200331,1.425007330284621,-5.2,3.833333333,1.11,1.494039964,3.521538462,448.8
3511,Wells Fargo Bank NA,2.6448909792640296,18569000,13.35,147774000,-0.0955168665919335,2020-06-30,1799940000000,1050496368,168420000000,914797000000,1501208000,3511_20200630,2.029849245242387,-28.0,13.0,0.143333333,0.716656283,3.239230769,453.33
3511,Wells Fargo Bank NA,2.564096458653613,20279000,13.69,149252000,0.0315737842425325,2020-09-30,1750196000000,1038062000,169844000000,893424000000,1467329000,3511_20200930,2.2698069449667795,34.9,8.8,0.113333333,1.391022891,2.952307692,461.34
3511,Wells Fargo Bank NA,2.5109670158684687,17224000,13.83,150168000,0.1964282688876156,2020-12-31,1767808000000,1085599155,170894000000,872025000000,1479499000,3511_20201231,1.9751727301396176,4.6,6.766666667,0.093333333,1.320419132,2.760714286,471.44
3511,Wells Fargo Bank NA,2.2535706993672364,15037000,13.95,149957000,1.0105719768481192,2021-03-31,1773157000000,1075024053,171094000000,841128000000,1491707000,3511_20210331,1.7877183971999506,5.7,6.233333333,0.05,2.667818782,2.875833333,482.86
3511,Wells Fargo Bank NA,2.2132366658798865,12497000,13.89,151121000,1.0361279527192575,2021-06-30,1776718000000,1087875845,172539000000,822628000000,1494597000,3511_20210630,1.519155681547431,7.0,5.933333333,0.026666667,5.29563262,3.003846154,509.67
3511,Wells Fargo Bank NA,2.2063534657114734,13082000,13.43,150046000,1.009092168764412,2021-09-30,1786611000000,1117279046,171777000000,829862000000,1514970000,3511_20210930,1.5764066796648115,3.3,5.066666667,0.046666667,5.351215591,2.872142857,538.02
3511,Wells Fargo Bank NA,2.2212118955771527,12863000,13.12,149318000,0.9892728312822962,2021-12-31,1779504000000,1137838500,171105000000,858778000000,1524535000,3511_20211231,1.4978259806376035,7.0,4.166666667,0.053333333,7.174340285,3.079230769,556.37
3511,Wells Fargo Bank NA,2.2903643626529826,11140000,12.29,143732000,0.8065972567114851,2022-03-31,1764272000000,1169841720,165473000000,872580000000,1518051000,3511_20220331,1.2766737720323638,-1.0,3.866666667,0.306666667,8.572204966,3.822307692,576.63
3511,Wells Fargo Bank NA,2.4703618541697723,9990000,11.87,140383000,0.8686700615697966,2022-06-30,1712535000000,1182778200,162354000000,898652000000,1462385000,3511_20220630,1.111665027174034,0.6,3.633333333,1.076666667,8.979361103,5.266153846,613.81
3511,Wells Fargo Bank NA,2.676615909044906,9934000,11.71,137609000,0.8697656237780275,2022-09-30,1712442000000,1175425550,158457000000,898770000000,1434062000,3511_20220930,1.1052883385070706,2.9,3.533333333,2.663333333,8.192106896,5.623076923,623.29
3511,Wells Fargo Bank NA,2.887405359563135,10009000,11.95,140644000,0.9238703224531916,2022-12-31,1717531000000,1177299840,161437000000,906316000000,1420842000,3511_20221231,1.1043609513679555,2.8,3.566666667,4.04,6.404600402,6.664615385,616.71
3511,Wells Fargo Bank NA,3.596713806047579,9917000,12.24,141504000,1.4136699796008152,2023-03-31,1687507000000,1156017380,162495000000,898858000000,1406796000,3511_20230331,1.1032888398389957,2.9,3.533333333,4.626666667,4.917719363,6.372307692,620.31
3511,Wells Fargo Bank NA,3.619523170511944,10536000,12.33,142300000,1.3548401976533058,2023-06-30,1667885000000,1153795013,162648000000,897194000000,1383038000,3511_20230630,1.1743279602850665,2.5,3.533333333,5.073333333,3.070617073,6.510769231,638.5
3511,Wells Fargo Bank NA,3.61162225419702,11650000,12.35,141532000,1.4193405366390992,2023-09-30,1704891000000,1146181855,161448000000,894239000000,1392993000,3511_20230930,1.3027837077112494,4.7,3.633333333,5.29,3.687206638,7.04,649.07
3511,Wells Fargo Bank NA,3.580884705709529,12014000,12.49,142108000,1.2920837808883454,2023-12-31,1733244000000,1137605134,162969000000,889682000000,1416886000,3511_20231231,1.3503701322495005,3.4,3.8,5.283333333,3.315909943,7.303846154,649.37
3511,Wells Fargo Bank NA,3.325786665463605,11911000,12.67,142959000,1.2341051860089107,2024-03-31,1743283000000,1128621434,163345000000,874814000000,1434491000,3511_20240331,1.36154656875633,0.8,3.833333333,5.233333333,3.486834912,6.748461538,658.64
3511,Wells Fargo Bank NA,3.329234670433465,12064000,12.93,145522000,1.27635351320519,2024-06-30,1719839000000,1125557275,165821000000,872033000000,1423112000,3511_20240630,1.383433883809443,3.6,3.966666667,5.243333333,2.970257949,6.995384615,674.27
3511,Wells Fargo Bank NA,3.344949277613596,12241000,13.27,149051000,1.3150765368907886,2024-09-30,1698675000000,1123335619,170296000000,863577000000,1417132000,3511_20240930,1.4174763802185562,3.3,4.166666667,4.99,2.426483032,6.508461538,681.12
3511,Wells Fargo Bank NA,3.368735349230308,12567000,13.08,145651000,1.3157835071336477,2024-12-31,1705538000000,1113189520,166189000000,865296000000,1435051000,3511_20241231,1.4523353858101737,1.9,4.133333333,4.4,2.870690968,6.632307692,684.87
5649,Fifth Third Bank NA,6.375215651101136,382376,12.83,2922872,3.738444726150631,2005-03-31,18512436000,22784973,2923061000,16633636000,12724437,5649_20050331,2.2988118773309694,4.5,5.3,2.536666667,3.206841261,5.768461538,333.41
5649,Fifth Third Bank NA,7.316309287199456,397709,12.21,3081640,3.4013980205242142,2005-06-30,20883931000,25234802,3081860000,18272867000,16419753,5649_20050630,2.176500272234237,2.0,5.1,2.863333333,2.541026998,5.708461538,344.1
5649,Fifth Third Bank NA,7.668872772127224,454499,12.6,3229391,3.198555894527524,2005-09-30,21271521000,25627193,3229515000,19052547000,16709720,5649_20050930,2.385502578736586,3.2,4.966666667,3.36,4.741833509,5.763846154,354.52
5649,Fifth Third Bank NA,7.536820449873598,350525,11.86,3217194,2.2742646379801124,2005-12-31,23661567000,27129543,3217368000,21153591000,15272120,5649_20051231,1.6570472597300383,2.2,4.966666667,3.826666667,3.338549817,6.226153846,362.57
5649,Fifth Third Bank NA,7.220802733030361,255712,16.71,3591701,6.826406608220868,2006-03-31,20227644000,21492850,3591814000,16357528000,15005866,5649_20060331,1.5632679950173403,5.5,4.733333333,4.393333333,3.417918177,6.246923077,368.3
5649,Fifth Third Bank NA,7.366355754052336,324945,15.4,3903579,6.197974158470119,2006-06-30,22556855000,25345946,3903581000,19887236000,13454953,5649_20060630,1.6339374662220532,1.0,4.633333333,4.703333333,4.181724316,6.602307692,372.09
5649,Fifth Third Bank NA,7.470535288312654,355729,16.79,4117049,5.4381892549095046,2006-09-30,21802181000,24520956,4117138000,19428142000,14284726,5649_20060930,1.830998558688731,0.6,4.633333333,4.906666667,2.012072435,6.56,375.15
5649,Fifth Third Bank NA,7.414910253965881,385374,13.33,3798885,4.768810238472563,2006-12-31,25164842000,28500771,3799079000,22163134000,14435548,5649_20061231,1.7388064341441962,3.5,4.433333333,4.903333333,2.523977789,6.243846154,379.0
5649,Fifth Third Bank NA,6.067134945219528,317429,13.92,3552489,3.989950392294357,2007-03-31,25683710000,25512901,3552536000,20480535000,20063168,5649_20070331,1.549905800800614,1.2,4.5,4.983333333,2.798197296,6.214615385,380.4
5649,Fifth Third Bank NA,6.351899389463318,305775,11.84,3234940,3.570907261342783,2007-06-30,26216905000,27321764,3657319000,19610808000,20353937,5649_20070630,1.559216733956092,2.5,4.5,4.736666667,2.692765114,6.358461538,380.15
5649,Fifth Third Bank NA,6.012979960994517,346238,10.58,3133780,3.3494827025955907,2007-09-30,30672586000,29608450,3562168000,20128452000,24514530,5649_20070930,1.72014221461243,2.3,4.666666667,4.303333333,2.83382643,6.551538462,375.9
5649,Fifth Third Bank NA,5.984702920926439,446021,10.15,3277160,2.2434417209384825,2007-12-31,30700142000,32276334,3385832000,24054842000,25380999,5649_20071231,1.8541838686780814,2.5,4.8,3.39,4.108813392,6.224615385,374.67
5649,Fifth Third Bank NA,4.546800447837227,426451,12.01,3487372,2.891303052770124,2008-03-31,31123609000,29033265,3489909000,19590631000,25307672,5649_20080331,2.1768109460078136,-1.7,5.0,2.043333333,3.97490355,5.872307692,371.91
5649,Fifth Third Bank NA,4.735572944624877,426360,12.61,3668826,2.691205295426942,2008-06-30,30501647000,29095694,3685250000,20198045000,24456103,5649_20080630,2.11089736655206,2.4,5.333333333,1.626666667,4.935966106,6.086923077,362.51
5649,Fifth Third Bank NA,5.062805171038665,477744,12.07,3728601,2.0255728168218536,2008-09-30,32935658000,30896770,3727100000,22242552000,27166650,5649_20080930,2.147883030688205,-2.1,6.0,1.493333333,4.953319875,6.322307692,351.1
5649,Fifth Third Bank NA,5.322177271927037,745184,10.69,3872129,1.8591523546700284,2008-12-31,36276270000,36216431,3845305000,27926284000,28954773,5649_20081231,2.6683965542998846,-8.5,6.866666667,0.296666667,-0.022228003,5.841428571,347.86
5649,Fifth Third Bank NA,6.670665635819567,876192,12.67,5027845,-0.7515130459949452,2009-03-31,37526840000,39685610,4999330000,26068159000,27298902,5649_20090331,3.361157955189701,-4.5,8.266666667,0.213333333,-0.446478768,5.06,350.42
5649,Fifth Third Bank NA,7.023332732126828,838098,17.06,5511455,0.5202025086999604,2009-06-30,37081015000,32305107,5500090000,26025575000,29095445,5649_20090630,3.2202861992482394,-0.7,9.3,0.173333333,-1.229174618,5.012307692,341.25
5649,Fifth Third Bank NA,6.511885552563465,685165,12.61,6592886,1.767697405661425,2009-09-30,39910765000,52285626,6578435000,21803674000,30199415,5649_20090930,3.1424291153867,1.4,9.633333333,0.156666667,-1.377942863,5.162307692,332.35
5649,Fifth Third Bank NA,5.939984356487696,1682521,10.18,5224917,1.2531439381360916,2009-12-31,65845028000,51332746,5242519000,48500822000,33547226,5649_20091231,3.4690566687715108,4.4,9.933333333,0.056666667,2.814123123,4.922142857,329.8
5649,Fifth Third Bank NA,8.014285322934287,1547861,10.48,5043809,-1.124030914837712,2010-03-31,63056053000,48147243,5063023000,45623121000,35802673,5649_20100331,3.3927117787492,1.9,9.833333333,0.106666667,2.286171439,4.995833333,325.87
5649,Fifth Third Bank NA,8.310775301647269,1398720,11.54,5548572,0.1549406701414341,2010-06-30,59501357000,48087464,5571130000,45788957000,34472848,5649_20100630,3.0547103311394492,3.9,9.633333333,0.146666667,1.121560594,4.922307692,322.91
5649,Fifth Third Bank NA,8.403558252947143,1260645,12.11,5808806,0.662186786859984,2010-09-30,60371903000,47971927,5823512000,44604061000,34598986,5649_20100930,2.8263009504896877,3.1,9.466666667,0.156666667,1.118312247,4.447142857,326.04
5649,Fifth Third Bank NA,8.411399767807284,1188444,11.34,6087991,1.152080791774681,2010-12-31,62457738000,53694846,6082183000,50038790000,34517737,5649_20101231,2.3750454397478435,2.1,9.5,0.136666667,1.437793022,4.436153846,323.72
5649,Fifth Third Bank NA,8.466091903829117,1019141,12.1,6379549,2.6179877722253657,2011-03-31,63339641000,52740682,6370576000,48629880000,35160789,5649_20110331,2.0957094691576454,-0.9,9.033333333,0.126666667,2.61924151,4.846923077,314.72
5649,Fifth Third Bank NA,8.506709059400157,836836,12.49,6730807,3.5371939846743445,2011-06-30,62915596000,53888187,6762752000,50490733000,35340039,5649_20110630,1.6574051321457346,2.7,9.066666667,0.046666667,3.502318151,4.650769231,309.17
5649,Fifth Third Bank NA,8.52256997274628,772180,11.85,6765340,3.332990069071218,2011-09-30,66771588000,57093538,6838803000,53865573000,39235715,5649_20110930,1.433531580551459,-0.1,9.0,0.023333333,3.812621693,4.291538462,311.47
5649,Fifth Third Bank NA,8.57803492017289,776880,11.46,6872369,3.331585149404949,2011-12-31,67778524000,59946089,6948298000,56513611000,39601637,5649_20111231,1.3746776860533652,4.6,8.633333333,0.013333333,3.062066838,4.002307692,312.91
5649,Fifth Third Bank NA,8.461075203878355,698487,12.34,7195916,3.632044981907846,2012-03-31,69489820000,58331817,7262089000,54078896000,40559136,5649_20120331,1.2916073582567218,3.4,8.266666667,0.066666667,2.582875281,3.922307692,309.63
5649,Fifth Third Bank NA,8.390990367829893,628817,11.48,6908623,3.2665930197999136,2012-06-30,71309889000,60164861,6989748000,55439098000,41762780,5649_20120630,1.1342482520188188,1.8,8.2,0.086666667,1.653870448,3.794615385,308.21
5649,Fifth Third Bank NA,8.45724557401624,620118,12.16,7489415,3.247055013691443,2012-09-30,73272259000,61601153,7583722000,57330445000,42050072,5649_20120930,1.0816556543386329,0.6,8.033333333,0.103333333,1.949716898,3.553846154,312.31
5649,Fifth Third Bank NA,8.56973706162253,655440,12.52,8097386,2.981679537487843,2012-12-31,71837249000,64654859,8179227000,60428958000,42209678,5649_20121231,1.084645543615033,0.5,7.8,0.086666667,1.75950498,3.359230769,314.77
5649,Fifth Third Bank NA,8.626904014508533,646766,13.46,8434629,3.4775890656021367,2013-03-31,74442484000,62662710,8505049000,58413002000,42379120,5649_20130331,1.107229517154417,4.0,7.733333333,0.086666667,1.518747241,3.496923077,316.31
5649,Fifth Third Bank NA,8.679648204404367,573970,13.5,8656774,3.4381598611002206,2013-06-30,73230479000,64124297,8703940000,59810862000,42557758,5649_20130630,0.9596417453405035,1.1,7.533333333,0.05,1.715793527,3.672307692,321.14
5649,Fifth Third Bank NA,8.81065662995218,579781,13.54,8790042,3.34469122417664,2013-09-30,74034370000,64932305,8833921000,60943097000,43115611,5649_20130930,0.9513481075633554,3.5,7.233333333,0.033333333,1.094734108,4.44,325.69
5649,Fifth Third Bank NA,8.870573200300683,626905,13.18,8940695,3.2864476608817355,2013-12-31,77904358000,67853363,8979847000,63916267000,44955891,5649_20131231,0.9808222999005871,3.5,6.933333333,0.063333333,1.512838367,4.293076923,328.27
5649,Fifth Third Bank NA,8.840317938724075,638200,13.77,9166491,3.157452800199871,2014-03-31,78100381000,66552540,9203964000,62074350000,44988947,5649_20140331,1.028121921534418,-1.4,6.666666667,0.046666667,1.612694914,4.364615385,330.93
5649,Fifth Third Bank NA,8.930800222015293,608384,13.7,9307701,3.178929810312616,2014-06-30,77443259000,67949703,9342599000,64088951000,44462480,5649_20140630,0.9492806334121463,5.3,6.2,0.033333333,2.058981695,4.227692308,337.35
5649,Fifth Third Bank NA,9.013147596929436,636716,13.65,9470139,3.155260800675963,2014-09-30,79117948000,69368599,9508277000,65534027000,45394841,5649_20140930,0.9715807636847954,5.0,6.066666667,0.026666667,1.684050971,4.135384615,342.2
5649,Fifth Third Bank NA,9.044119237255224,667645,13.14,9470335,2.903594883163268,2014-12-31,81661915000,72093123,9493089000,68081065000,46104300,5649_20141231,0.9806618036894693,2.0,5.7,0.023333333,0.653121392,3.963571429,344.98
5649,Fifth Third Bank NA,8.7651340782972,648897,13.77,9627160,2.7365796670341807,2015-03-31,82681921000,69933869,9623037000,65680132000,48595892,5649_20150331,0.9879654322253798,3.6,5.533333333,0.026666667,-0.022031284,3.716666667,348.79
5649,Fifth Third Bank NA,8.714413622584782,605880,13.68,9811434,2.788476666892432,2015-06-30,83406704000,71735284,9808250000,67127290000,48371401,5649_20150630,0.9025837330838173,2.5,5.433333333,0.02,0.17957181,3.819230769,354.43
5649,Fifth Third Bank NA,8.758211074849372,648307,13.68,9948949,2.817122033289282,2015-09-30,84284614000,72703394,9925576000,68327280000,48679751,5649_20150930,0.9488260033181477,1.6,5.1,0.04,0.008842962,3.954615385,359.45
5649,Fifth Third Bank NA,8.81211733537111,692269,13.25,9941364,2.6883188369363205,2015-12-31,85747508000,75007085,9923232000,70512438000,49745989,5649_20151231,0.9817686349179985,0.7,5.033333333,0.123333333,0.638724752,3.897857143,362.31
5649,Fifth Third Bank NA,8.89600191912917,694390,13.7,10060866,2.599497910983634,2016-03-31,86810738000,73451102,10031380000,68396799000,50546641,5649_20160331,1.0152375698166811,2.3,4.9,0.286666667,0.891616097,3.738461538,365.66
5649,Fifth Third Bank NA,8.887480067091385,649860,13.81,10236688,2.669670730416318,2016-06-30,86231646000,74137887,10204822000,69972104000,50491767,5649_20160630,0.9287415453449849,1.3,4.933333333,0.256666667,1.079286535,3.589230769,372.47
5649,Fifth Third Bank NA,8.9478177663366,708120,13.64,10335418,2.6811421193423897,2016-09-30,89341398000,75790391,10313432000,71522872000,51220422,5649_20160930,0.990060913661297,2.9,4.9,0.296666667,1.54864462,3.446153846,379.12
5649,Fifth Third Bank NA,9.021758658282558,818112,13.17,10449917,2.6288529149579976,2016-12-31,91146995000,79324015,10437410000,75085097000,53900805,5649_20161231,1.0895797337785953,2.2,4.766666667,0.43,2.050798912,3.842307692,382.04
5649,Fifth Third Bank NA,9.003641169511015,847383,13.6,10565916,2.347033815668061,2017-03-31,93651365000,77678884,10563139000,73585819000,56239953,5649_20170331,1.1515574760403224,2.0,4.566666667,0.59,2.441196237,4.173076923,384.73
5649,Fifth Third Bank NA,9.084850481923016,838466,13.3,10599597,2.3269038581069363,2017-06-30,92584050000,79704186,10601255000,75609794000,55200692,5649_20170630,1.1089383473257446,2.3,4.366666667,0.89,1.64056581,3.98,393.32
5649,Fifth Third Bank NA,9.198451124096476,882187,13.0,10731763,2.359179818088092,2017-09-30,96254262000,82523785,10735412000,77908143000,58188095,5649_20170930,1.1323424818378742,3.2,4.333333333,1.036666667,2.18056523,3.883846154,399.38
5649,Fifth Third Bank NA,9.277808828640188,991296,12.26,10532604,2.094659451281281,2017-12-31,98729134000,85894319,10542907000,81619076000,60822973,5649_20171231,1.2145396010119007,4.6,4.166666667,1.206666667,2.12993072,3.922307692,402.68
5649,Fifth Third Bank NA,9.217956270148404,1043330,12.58,10562956,2.5737750967210595,2018-03-31,100494800000,83951898,10585160000,79997874000,62940193,5649_20180331,1.3041971590395016,3.3,4.033333333,1.56,2.330949765,4.282307692,408.32
5649,Fifth Third Bank NA,9.215834077451602,995507,12.46,10718343,2.5335607722841056,2018-06-30,101260510000,86041996,10749228000,81949309000,63229500,5649_20180630,1.2147838854870636,2.1,3.933333333,1.84,2.807550694,4.544615385,415.81
5649,Fifth Third Bank NA,9.281308479554497,1048025,12.14,10728499,2.587372424620124,2018-09-30,104327147000,88343777,10760608000,83952357000,65361051,5649_20180930,1.2483568507790674,2.5,3.766666667,2.04,2.332055106,4.566923077,420.9
5649,Fifth Third Bank NA,9.297032200277473,1152176,11.76,10834417,2.6105114889073944,2018-12-31,108015112000,92150807,10874193000,87459200000,69257146,5649_20181231,1.3173868500969597,0.6,3.833333333,2.316666667,2.002380904,4.784615385,422.31
5649,Fifth Third Bank NA,9.206706556813856,1151411,12.13,10928910,2.5593401068244903,2019-03-31,109051779000,90132636,10987581000,85592530000,70850724,5649_20190331,1.345223701180465,2.5,3.866666667,2.386666667,1.883186351,4.373846154,427.06
5649,Fifth Third Bank NA,9.25931909339888,1111329,12.02,11047307,2.6271626070119507,2019-06-30,109012811000,91883471,11157388000,87018634000,71994592,5649_20190630,1.2771161174513495,3.4,3.633333333,2.3,1.671194894,4.010769231,434.2
5649,Fifth Third Bank NA,9.366502134938704,1180565,11.88,11156654,2.667606738147738,2019-09-30,109168576000,93943015,11277246000,89184564000,73427949,5649_20190930,1.323732434236041,4.8,3.6,1.98,1.684497704,3.658461538,439.75
5649,Fifth Third Bank NA,9.39125091860404,1280554,11.53,11203067,2.643196948435199,2019-12-31,112384202000,97195604,11301778000,92512157000,75231520,5649_20191231,1.3842007813092068,2.8,3.6,1.576666667,2.31952747,3.7,443.65
5649,Fifth Third Bank NA,9.40178880596424,1286476,11.69,10966261,-0.3269980598347753,2020-03-31,111140060000,93847669,9155256000,86054262000,75885786,5649_20200331,1.4949590759374591,-5.2,3.833333333,1.11,1.494039964,3.521538462,448.8
5649,Fifth Third Bank NA,8.988257279620802,1099433,12.21,10940543,-0.7806614047496758,2020-06-30,112234107000,89590033,8797869000,80744408000,80184695,5649_20200630,1.361621228308467,-28.0,13.0,0.143333333,0.716656283,3.239230769,453.33
5649,Fifth Third Bank NA,8.741572840311411,883767,12.85,11728932,0.3644962614538585,2020-09-30,122784439000,91303904,9538054000,80435223000,80737187,5649_20200930,1.0987313356488115,34.9,8.8,0.113333333,1.391022891,2.952307692,461.34
5649,Fifth Third Bank NA,8.899346587486862,979747,13.77,12414710,1.0081439627908493,2020-12-31,111335503000,90178965,10188252000,82223657000,79655267,5649_20201231,1.191563396407922,4.6,6.766666667,0.093333333,1.320419132,2.760714286,471.44
5649,Fifth Third Bank NA,9.187634745411817,917896,15.55,13420505,5.656166334117853,2021-03-31,112295827000,86328842,11366437000,79000688000,79422599,5649_20210331,1.1618835522040012,5.7,6.233333333,0.05,2.667818782,2.875833333,482.86
