bank_id,bank,date,npl_ratio,npl_pred,error
9846,Truist Bank,2023-06-30,0.684768444266239,0.8796997663607385,0.1949313220944996
9846,Truist Bank,2023-09-30,0.6726967101576883,0.801776795717596,0.1290800855599077
9846,Truist Bank,2023-12-31,0.6371140839499129,0.8476955947039918,0.21058151075407894
9846,Truist Bank,2024-03-31,0.6435167498781468,0.8217222979463924,0.17820554806824562
9846,Truist Bank,2024-06-30,0.6319272125723738,0.7957714109066761,0.1638441983343023
9846,Truist Bank,2024-09-30,0.6645960658584644,0.836316883810723,0.17172081795225858
9846,Truist Bank,2024-12-31,0.6660081467067945,0.8009387162918403,0.1349305695850458
12368,Regions Bank,2023-03-31,0.7340753019180677,0.8798069036104811,0.1457316016924134
12368,Regions Bank,2023-06-30,0.659783737552691,0.8480943361085159,0.18831059855582488
12368,Regions Bank,2023-09-30,0.8248834737100336,0.794505162746563,-0.030378310963470545
12368,Regions Bank,2023-12-31,1.0423311999670737,1.0065024943202703,-0.035828705646803405
12368,Regions Bank,2024-03-31,1.1502065143514404,1.2177169884318229,0.06751047408038247
12368,Regions Bank,2024-06-30,1.0920744228495571,1.2868854144962483,0.19481099164669113
12368,Regions Bank,2024-09-30,1.1045162908315742,1.2838024234486505,0.17928613261707627
12368,Regions Bank,2024-12-31,1.200689691206437,1.2294637086535944,0.028774017447157352
17534,KeyBank NA,2023-03-31,0.4159363935400105,0.5173737082478611,0.10143731470785061
17534,KeyBank NA,2023-06-30,0.4456279148687683,0.5088484300592298,0.06322051519046146
17534,KeyBank NA,2023-09-30,0.4490782830516845,0.5527318252776767,0.10365354222599221
17534,KeyBank NA,2023-12-31,0.617857238507832,0.6132008674119571,-0.004656371095874912
17534,KeyBank NA,2024-03-31,0.721796115578753,0.778793806172019,0.05699769059326598
17534,KeyBank NA,2024-06-30,0.9065806341614852,0.8442722604161632,-0.06230837374532194
17534,KeyBank NA,2024-09-30,0.9584707066926133,1.0688965525072736,0.1104258458146603
17534,KeyBank NA,2024-12-31,0.8989479539836457,1.051536138535077,0.1525881845514313
57957,Citizens Bank NA,2023-03-31,1.0527335588116118,1.0602653429207924,0.00753178410918065
57957,Citizens Bank NA,2023-06-30,1.1369840250198155,1.108215965199674,-0.028768059820141634
57957,Citizens Bank NA,2023-09-30,1.2101926714688187,1.2032422983386106,-0.006950373130208076
57957,Citizens Bank NA,2023-12-31,1.360450643482695,1.329101961620089,-0.03134868186260609
57957,Citizens Bank NA,2024-03-31,1.4608656079113251,1.4773335399559806,0.016467932044655464
57957,Citizens Bank NA,2024-06-30,1.5098565855067891,1.5395087183413239,0.029652132834534717
57957,Citizens Bank NA,2024-09-30,1.5458761622159718,1.636841680806087,0.09096551859011526
57957,Citizens Bank NA,2024-12-31,1.5750299488465094,1.6046044435305329,0.02957449468402351
